ID,Name,Sponsor,Event,Venue,Place,PhysicalDescription,Occasion,Notes,CallNumber,Keywords,Language,Date,Location,LocationType,Currency,CurrencySymbol,Status,PageCount,DishCount
12538,NO NAME,HADDON HALL,DINNER,COMMERCIAL,"ATLANTIC CITY, NJ",CARD; 5 X 8;,---------,LOGO; NOTE ABOUT PURITY OF WATER;,1900-2598,Empty,Empty,1900-03-27,HADDON HALL,Empty,UNKNOWN,&&&,COMPLETE,2,53
12539,NO NAME,GOULD'S HOTEL CAFE,DAILY MENU,COMMERCIAL,"BOSTON, MA",FOLDER; 8.5 X 12;,---------,PRICED MENU; PRICED WINE LIST; EXTENSIVE OYSTER AND CLAM MENU;,1900-2611,Empty,Empty,1900-03-29,GOULD'S HOTEL CAFE,Empty,DOLLARS,$,COMPLETE,4,539
12545,NO NAME,GERMAN RESTAURANT & BUFFET,DAILY MENU - 11 30 TO 3 00,COMMERCIAL,"137 E. MADISON ST. CHICAGO, ILL.",FOLDER; ILL; COL; 4.5 X 10.75;,---------,LIST OF VAUDEVILLE ENTERTAINERS FOR THE WEEK;,1900-2618,Empty,Empty,1900-03-30,GERMAN RESTAURANT & BUFFET,Empty,DOLLARS,$,COMPLETE,4,113
12546,NO NAME,MR. JOHN MORGAN,DINNER TO THE BOARD OF OFFICERS OF THE CATHOLIC CLUB OF THE CITY OF NEW YORK,RELIG,"CATHOLIC CLUB, BANQUET HALL,NY",FOLDER;COL;7.5X7.5;,COMPLIMENTARY/TESTIMONIAL,WINES;RIBBON AT LEFT;,1901-1547,Empty,Empty,1901-06-06,MR. JOHN MORGAN,Empty,UNKNOWN,&&&,COMPLETE,4,19
12549,NO NAME,OCEANIC STEAMSHIP COMPANY,LUNCH,COMMERCIAL,SS VENTURA,CARD;ILLUS;COL;5.5X7;,DAILY,CARD;FLAG;,1901-1552,Empty,Empty,1901-06-06,OCEANIC STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,35
12550,NO NAME,OCEANIC STEAMSHIP COMPANY,DINNER,COMMERCIAL,SS VENTURA,CARD;ILLUS;COL;5.5X8.5;,DAILY,CARD;FLAG;,1901-1553,Empty,Empty,1901-06-06,OCEANIC STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,42
12551,NO NAME,NORDDEUTSCHER LLOYD BREMEN,SUPPER,COMMERCIAL,EN ROUTE ABOARD KONIGIN LUISE,"CARD, ILLUS; COL; 5.5 X 8;",---------,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF ROW BOAT. STEAMER AND ROCKY SHORE; SIMPLER MENU THAN 1901-1554; BACK SET UP FOR USE AS POSTCARD;,1901-1557,Empty,Empty,1901-06-06,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,2,20
12552,NO NAME,RHODE ISLAND MEDICAL SOCIETY,DINNER,PROF,"PROVIDENCE, RI",CARD; 4.25 X 6.75;,ANNIVERSARY,PLACE HANDWRITTEN BY FEB;,1901-1558,Empty,Empty,1901-06-06,RHODE ISLAND MEDICAL SOCIETY,Empty,UNKNOWN,&&&,COMPLETE,2,18
12553,NO NAME,OCEANIC STEAMSHIP COMPANY,LUNCH,COMMERCIAL,EN ROUTE ABOARD SS VENTURA,CARD;ILLUS; COL; 5.5 X 8.5;,---------,CARD;FLAG;,1901-1560,Empty,Empty,1901-06-07,OCEANIC STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,39
12554,NO NAME,DEL CORONADO HOTEL,LUNCHEON,COMMERCIAL,"CORONADO BEACH, CA",CARD; 4.5X7.5;,---------,MUSIC PROGRAMME LISTED ON MENU;,1900-4113,Empty,Empty,1900-08-21,HOTEL DEL CORONADO,Empty,UNKNOWN,&&&,COMPLETE,2,58
12555,NO NAME,LONG BEACH HOTEL,ANNUAL OUTING OF EDWARD THOMPSON CO.,COMMERCIAL,"LONG BEACH, L.I, NY",BROADSHEET; 4.5X7.0;,---------,None,1900-4117,Empty,Empty,1900-08-21,LONG BEACH HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,20
12556,NO NAME,GRAND HOTEL L'D.,DINNER,COMMERCIAL,"YOKOHAMA, JAPAN",FOLDER; ILLUS; COL; 6.5X9.5;,---------,"FRONT COVER ILLUS, ""BILL OF FARE"" OVER DRAWING OF HOTEL AGAINST BACKGROUND OF CHRYSANTHEMUMS; BACK COVER ILLUS TWO GEISHAS WITH UMBRELLAS BEFORE BACKGROUND OF TEMPLE GARDEN; THE GRAND HOTEL BAND PROGRAMME ON BACK COVER; INSIDE ILLUS, WOMAN AND CHILD ON FO",1900-4126,Empty,Empty,1900-08-21,GRAND HOTEL L'D.,Empty,DOLLARS,$,COMPLETE,4,152
12557,NO NAME,HOTEL VICTORY,DINNER,COMMERCIAL,"PUT-IN-BAY ISLAND, OH",CARD; 4.75X7.25;,---------,None,1900-4128,Empty,Empty,1900-08-22,HOTEL VICTORY,Empty,UNKNOWN,&&&,COMPLETE,2,36
12558,NO NAME,BRISTOL HOTEL,DINNER,COMMERCIAL,"NAPLES, ITALY",BROADSIDE; ILLUS; 5.5X8.75;,OTHER DAILY,FRENCH; TABLE D'HOTE MENU; HANDWRITTEN; SKETCHES OF HOTEL & VIEW OF POSILLIPO;,1900-2154,Empty,Empty,1900-02-26,BRISTOL HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,11
12559,NO NAME,ASSOCIATION OF EMPLOYING BOOKBINDERS,BANQUET,PROF,"SAVOY HOTEL, NEW YORK, NY",BOOKLET; ILLUS; 5.5X7;,ANNIVERSARY,FRENCH; PRICED WINE CARD AFFIXED TO INSIDE COVER; SEAL & MOTTO OF ASSOCIATION ON COVER; TOASTS & MUSICAL PROGRAM INCLUDED; LIST OF MEMBER BOOKBINDING FIRMS; SILK CORD ATTACHMENT;,1900-2156,Empty,Empty,1900-02-26,ASSOCIATION OF EMPLOYING BOOKBINDERS,Empty,DOLLARS,$,COMPLETE,8,30
12560,NO NAME,DELMONICOS,MENU,NO VENUE,"NEW YORK, NY",FOLDER; ILLUS; COL; 4.5X7;,---------,FRENCH; LIST OF WINES; ENGRAVED PORTRAIT OF A WOMAN ON COVER; (POSSIBLY A PRIVATE PARTY?);,1900-2157,Empty,Empty,1900-02-26,DELMONICOS,Empty,UNKNOWN,&&&,COMPLETE,4,34
12561,NO NAME,R.M.S. OCEANIC,LUNCH,COMMERCIAL,EN ROUTE,CARD; 3.5 X 5;,---------,SMALL FLAG AND LOGO;,1900-2165,Empty,Empty,1900-02-27,R.M.S. OCEANIC,Empty,UNKNOWN,&&&,COMPLETE,2,30
12562,NO NAME,CUNARD LINE,BREAKFAST,COMMERCIAL,EN ROUTE ON BOARD R.M.S. CAMPANIA,CARD; 4.5 X 6.5;,---------,PRICED WINE LIST ON BACK OF MENU; PRICES IN BRITISH CURRENCY ONLY;,1900-2170,Empty,Empty,1900-02-28,CUNARD LINE,Empty,UNKNOWN,&&&,COMPLETE,2,110
12563,NO NAME,NEW ENGLAND SHORTHAND REPORTER'S ASSOCIATION,SEMI-ANNUAL DINNER,PROF,"UNITED STATES HOTEL,BOSTON,MA",FOLDER;ILL;COL;5.5X8.5;,ANNIVERSARY,PORTRAIT OF PRESIDENT OF ASSOCIATION ON FRONT COVER;TWO ILLUSTRATIONS OF REPORTERS AT WORK;TOASTS;MUSICAL PROGRAM;NAMES;,1900-3264,Empty,Empty,1900-05-12,NEW ENGLAND SHORTHAND REPORTERS' ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,4,21
12564,NO NAME,RECTOR'S,DAILY MENU,COMMERCIAL,"BROADWAY AND 44TH ST,NEW YORK,NY",FOLDER;ILL;COL;7X9.5;,DAILY,SPECIAL DISHES ON SEPARATE CARD FASTENED WITH RIBBON IN PUNCHED HOLE;,1900-3265,Empty,Empty,1900-05-13,RECTOR'S,Empty,DOLLARS,$,COMPLETE,6,358
12567,NO NAME,STATLER'S,DINNER,COMMERCIAL,"ELLICOTT SQUARE, BUFFALO, NY",CARD; ILLUS; 3.25X6.25;,---------,ILLUS: WOMAN HOLDING TEACUP AND SAUCER;,1900-3268,Empty,Empty,1900-05-14,STATLER'S,Empty,UNKNOWN,&&&,COMPLETE,2,17
12568,NO NAME,JOHN WANAMAKER,LUNCH,COMMERCIAL,"BROADWAY & 10TH STREET, NEW YORK, NY",BROADSHEET; ILLUS; COL; 4.75X7.75,---------,"ILLUS: SHIELD WITH FLEUR DE LYS, FLANKED BY LOBSTERS; SURMOUNTED BY PIGEON;",1900-3270,Empty,Empty,1900-05-14,JOHN WANAMAKER,Empty,DOLLARS,$,COMPLETE,2,72
12569,NO NAME,MAXWELL HOUSE,SUPPER,COMMERCIAL,"NASHVILLE, TN",CARD; ILLUS; 4.25X6.25,---------,ELABORATE PRINTING OF HOTEL NAME FORMS ILLUSTRATION;,1900-2397,Empty,Empty,1900-03-12,MAXWELL HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,38
12570,NO NAME,MAXWELL HOUSE,DINNER,COMMERCIAL,"NASHVILLE, TN",CARD; ILLUS; 5.5X7.5;,---------,ILLUSTRATION OF HOTEL AT TOP OF MENU;,1900-2398,Empty,Empty,1900-03-12,MAXWELL HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,31
12571,NO NAME,"CLYDE STEAMSHIP CO., THE",DINNER,COMMERCIAL,STEAMSHIP IROQUOIS,BROADSHEET; ILLUS; COL; 10X7;,---------,"INCLUDES PRICED WINE, LIQUOR, ETC. LIST; STEAMSHIP INSIGNIA ON COVER; ON BACK COVER IS A MAP COMPRISING ALL LINES INVOLVED WITH CLYDE;",1900-2400,Empty,Empty,1900-03-12,"CLYDE STEAMSHIP CO., THE",Empty,DOLLARS,$,COMPLETE,3,72
12573,NO NAME,MAXWELL HOUSE,BREAKFAST,COMMERCIAL,"NASHVILLE, TN",CARD; ILLUS; 4.25X6.25;,---------,ELABORATE PRINTING OF HOTEL NAME FORMS ILLUSTRATION;,1900-2404,Empty,Empty,1900-03-13,MAXWELL HOUSE,Empty,UNKNOWN,&&&,COMPLETE,4,0
12574,NO NAME,OCCIDENTAL & ORIENTAL STEAMSHIP CO.,BREAKFAST,COMMERCIAL,SS COPTIC,BROADSIDE; ILLUS; 5.5X8.5;,---------,HANDWRITTEN IN LAVENDAR INK; COMPANY FLAG AT TOP OF MENU;,1900-2410,Empty,Empty,1900-03-13,OCCIDENTAL & ORIENTAL STEAMSHIP CO.,Empty,UNKNOWN,&&&,COMPLETE,2,24
12575,NO NAME,GRENOBLE HOTEL,SOUPER,COMMERCIAL,NY,BROADSHEET; ILLUS.BORDER; COL; 7 X 11;,DAILY,COMPLETE WINE LIST ON BACK;,1900-2619,Empty,Empty,1900-03-30,GRENOBLE HOTEL,Empty,DOLLARS,$,COMPLETE,2,255
12576,NO NAME,US ARMY - SUBSISTENCE DEPT.,LUNCHEON,MIL,TRANSPORT,BROADSIDE; 4.5 X 7;,---------,MENU HANDWRITTEN; SUMMER;,1900-2623,Empty,Empty,1900-03-31,U.S. ARMY SUBSISTENCE DEPT.,Empty,UNKNOWN,&&&,COMPLETE,2,13
12577,NO NAME,HADDON HALL,SUPPER,COMMERCIAL,"PHILADELPHIA, PA",BROADSIDE; ILLUS; COL; 5 X 7;,DAILY,None,1900-2625,Empty,Empty,1900-03-31,HADDON HALL,Empty,UNKNOWN,&&&,COMPLETE,2,60
12578,NO NAME,HADDON HALL,DINNER,COMMERCIAL,"PHILADELPHIA, PA",BROADSIDE; ILLUS; COL; 5 X 8;,DAILY,None,1900-2626,Empty,Empty,1900-03-31,HADDON HALL,Empty,UNKNOWN,&&&,COMPLETE,2,53
12579,NO NAME,TRUSTEES OF THE MISSOURI BOTANICAL GARDEN,11TH ANNUAL BANQUET,PROF,"SOUTHERN HOTEL, ST. LOUIS, MO",BROADSIDE; ILLUS; 5.5 X 8.75;,ANNUAL,WINES LISTED FOR EACH COURSE;,1900-2627,Empty,Empty,1900-03-31,TRUSTEES OF THE MISSOURI BOTANICAL GARDEN,Empty,UNKNOWN,&&&,COMPLETE,2,22
12583,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-15,HOTEL EASTMAN,Empty,UNKNOWN,&&&,COMPLETE,2,67
12584,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-15,REPUBLICAN HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,34
12585,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-16,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,UNDER REVIEW,2,86
12586,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-16,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,2,66
12587,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-16,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,4,34
12588,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-16,CANADIAN PACIFIC RAILWAY COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,36
12589,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-16,HOTEL NETHERLAND,Empty,DOLLARS,$,COMPLETE,2,145
12590,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-17,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,2,82
12591,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-17,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,2,60
12592,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-17,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,4,35
12593,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-17,HOTEL MARLBOROUGH,Empty,UNKNOWN,&&&,COMPLETE,2,19
12595,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,HOTEL MANHATTAN,Empty,DOLLARS,$,COMPLETE,2,177
12596,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,PACIFIC MAIL STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,4,20
12597,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,OCCIDENTAL & ORIENTAL,Empty,UNKNOWN,&&&,COMPLETE,2,25
12598,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,OCCIDENTAL & ORIENTAL,Empty,UNKNOWN,&&&,COMPLETE,2,24
12599,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,OCCIDENTAL & ORIENTAL STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,4,45
12600,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,CANADIAN PACIFIC RAILWAY COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,41
12601,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,CANADIAN PACIFIC RAILWAY COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,42
12602,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,NOVIOMAGUS,Empty,UNKNOWN,&&&,COMPLETE,2,16
12603,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,HOTEL MANHATTAN,Empty,DOLLARS,$,COMPLETE,2,121
12604,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-18,BOSTON BOOT & SHOE CLUB,Empty,UNKNOWN,&&&,COMPLETE,6,24
12605,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-19,CANADIAN PACIFIC RAILWAY,Empty,UNKNOWN,&&&,COMPLETE,2,38
12606,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-19,HOTEL SAVOY,Empty,UNKNOWN,&&&,COMPLETE,2,15
12607,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-19,PACIFIC MAIL STEAMSHIP CO.,Empty,UNKNOWN,&&&,COMPLETE,2,14
12609,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-20,COLBY ALUMNI ASSOCIATION OF NEW YORK,Empty,UNKNOWN,&&&,COMPLETE,4,21
12610,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-20,HOTEL IMPERIAL,Empty,UNKNOWN,&&&,COMPLETE,2,15
12611,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-20,WHITEFRIARS CLUB,Empty,UNKNOWN,&&&,COMPLETE,2,15
12613,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-20,CANADIAN PACIFIC RAILWAY,Empty,UNKNOWN,&&&,COMPLETE,2,38
12614,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-21,KNIGHTS OF REVELRY,Empty,UNKNOWN,&&&,COMPLETE,8,22
12616,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-21,ST. MARK'S SCHOOL ALUMNI ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,4,19
12617,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-21,CANADIAN SOCIETY OF NEW YORK,Empty,UNKNOWN,&&&,COMPLETE,2,39
12618,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-22,CAFE BOULEVARD,Empty,UNKNOWN,&&&,COMPLETE,2,17
12619,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-22,PACIFIC MAIL STEAMSHIP CO.,Empty,UNKNOWN,&&&,COMPLETE,2,14
12620,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-22,MORNING NEWSPAPER BOWLING LEAGUE,Empty,UNKNOWN,&&&,COMPLETE,2,23
12621,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-23,CUNARD LINE,Empty,DOLLARS,$,COMPLETE,2,102
12622,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-04-23,CUNARD LINE,Empty,DOLLARS,$,COMPLETE,2,102
12624,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-18,U.S.M.S. NEW YORK,Empty,DOLLARS,$,COMPLETE,2,103
12625,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-18,BARTHOLDI HOTEL,Empty,DOLLARS,$,COMPLETE,2,200
12626,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-18,BARTHOLDI HOTEL,Empty,DOLLARS,$,COMPLETE,4,342
12627,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-19,HAAN'S,Empty,DOLLARS,$,COMPLETE,2,376
12628,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-19,HOTEL MARIE ANTOINETTE,Empty,DOLLARS,$,COMPLETE,2,81
12629,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-20,RED STAR LINE S.S. SOUTHWARK,Empty,BELGIAN FRANCS,BEF,COMPLETE,2,62
12630,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-20,HOTEL MARIE ANTOINETTE,Empty,DOLLARS,$,COMPLETE,2,123
12632,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1890-01-06,"SPIERS & POND,LD",Empty,UNKNOWN,&&&,COMPLETE,4,32
12633,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1890-01-08,BUSINESS MEN'S DEMOCRATIC ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,4,28
12635,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1888-10-15,THE ALBANY,Empty,UNKNOWN,&&&,COMPLETE,2,30
12636,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1865-06-09,REVERE HOUSE,Empty,DOLLARS,$,COMPLETE,4,403
12637,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1892-05-19,NATIONAL VERBANDES DEUTSCH AMERIKANISCHER JOURNALISTEN UND SCHRIFTSTELLER UNUSUAL,Empty,UNKNOWN,&&&,COMPLETE,2,19
12638,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-03,COLUMBIA RESTAURANT,Empty,DOLLARS,$,COMPLETE,4,495
12639,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-04,MRS CLUFF,Empty,UNKNOWN,&&&,COMPLETE,4,15
12640,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-05,BAILY CATERING CO.THE,Empty,UNKNOWN,&&&,COMPLETE,7,18
12641,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-05,ST JOHNS OLD BACHELORS' ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,2,14
12642,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-01-01,NORTHERN STEAMSHIP CO.,Empty,DOLLARS,$,COMPLETE,4,11
12643,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-01-01,CITIZENS'STEAMBOAT COMPANY,Empty,DOLLARS,$,COMPLETE,8,254
12644,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-05,NATIONAL ASSOCIATION OF MANUFACTURERS OF THE UNITED STATES OF AMERICA,Empty,UNKNOWN,&&&,COMPLETE,4,21
12645,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-25,HAMBURG AMERIKA LINIE,Empty,UNKNOWN,&&&,COMPLETE,4,28
12646,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,UNION HOTEL & RESTAURANT,Empty,DOLLARS,$,COMPLETE,2,72
12647,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,CUNARD LINE,Empty,SHILLINGS,s,COMPLETE,2,92
12648,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,CUNARD LINE,Empty,SHILLINGS,s,COMPLETE,2,96
12649,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,NEW YORK MEDICAL CLUB,Empty,UNKNOWN,&&&,COMPLETE,4,17
12650,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,RED STAR LINE,Empty,UNKNOWN,&&&,COMPLETE,2,16
12651,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,RED STAR LINE,Empty,UNKNOWN,&&&,COMPLETE,2,17
12652,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,RED STAR LINE,Empty,UNKNOWN,&&&,COMPLETE,2,16
12653,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-02-26,RED STAR LINE,Empty,FRANCS,FF,COMPLETE,2,51
12654,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-11,PABST BLUE RIBBON,Empty,DOLLARS,$,COMPLETE,2,50
12655,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-11,MAXWELL HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,31
12656,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-11,MAXWELL HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,23
12657,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-11,CUNARD LINE,Empty,SHILLINGS,s,COMPLETE,2,96
12658,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-27,HADDON HALL,Empty,UNKNOWN,&&&,COMPLETE,2,51
12662,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-30,ANCIENT & ACCEPTED SCOTTISH RITE MASONIC LODGE,Empty,UNKNOWN,&&&,COMPLETE,4,18
12663,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-30,UPSILON CHAPTER D.K.E. FRATERNITY,Empty,UNKNOWN,&&&,COMPLETE,4,16
12665,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1900-03-30,GERMAN RESTAURANT & BUFFET,Empty,DOLLARS,$,COMPLETE,4,112
12666,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-06,MR. JOHN MORGAN,Empty,UNKNOWN,&&&,COMPLETE,4,23
12668,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-06,ENTERTAINMENT COMMITTEE,Empty,UNKNOWN,&&&,COMPLETE,4,20
12669,NO NAME,NO SPONSOR,NO EVENT,NO VENUE,NO PLACE,,---------,None,,Empty,Empty,1901-06-06,OCEANIC STEAMSHIP COMPANY,Empty,UNKNOWN,&&&,COMPLETE,2,37
